pt1_X,pt1_Y,pt2_X,pt2_Y,pt3_X,pt3_Y,pt4_X,pt4_Y,pt5_X,pt5_Y
787.060000,919.970000,841.940000,916.960000,942.723143,903.227594,991.015897,872.578603,1007.336511,855.583950
787.130000,919.850000,842.160000,917.000000,942.723143,903.975497,991.890654,874.769124,1007.336511,858.541015
787.260000,919.850000,842.250000,917.090000,942.723143,903.975497,993.202788,877.324731,1007.336511,860.653204
787.510000,920.030000,842.590000,917.160000,942.723143,904.349449,993.640167,878.419991,1008.279300,862.976613
788.120000,920.310000,843.060000,917.170000,946.307132,905.845256,995.389680,880.975599,1009.929179,865.088802
788.940000,920.790000,843.340000,917.350000,948.547125,906.967111,996.264437,883.531206,1011.343362,867.834648
789.820000,921.630000,843.930000,917.610000,957.507098,909.958725,997.576571,885.356640,1015.585910,872.692684
790.640000,922.160000,844.220000,917.820000,957.507098,909.958725,999.763463,887.547161,1017.000093,874.593655
791.020000,922.840000,845.020000,917.960000,957.507098,909.958725,1001.950354,889.372595,1018.885670,876.705844
791.250000,923.380000,845.800000,918.200000,960.195090,910.706629,1001.950354,890.102768,1020.064156,878.395596
792.150000,924.460000,846.580000,918.530000,966.915069,908.088967,1004.574624,892.658376,1022.421127,880.719004
793.010000,925.590000,846.980000,918.970000,966.915069,908.088967,1011.572677,899.229938,1022.892521,882.197537
793.820000,926.780000,847.250000,919.330000,966.915069,908.088967,1012.010055,899.960112,1025.013796,884.732164
794.490000,927.580000,848.010000,919.880000,967.811067,907.341063,1013.322190,901.785545,1028.313555,891.068732
795.110000,927.660000,849.040000,920.160000,967.811067,907.341063,1013.759568,902.880806,1029.020647,895.293111
795.980000,927.390000,849.970000,920.220000,970.051060,905.097353,1013.322190,904.341153,1029.727738,900.151147
796.810000,927.190000,850.910000,920.230000,971.843054,903.227594,1012.884812,907.992021,1030.199132,902.052117
797.710000,927.180000,851.880000,920.290000,973.187050,902.479690,1012.010055,907.992021,1031.377618,905.009182
798.480000,927.140000,852.830000,920.270000,975.427044,901.357835,1008.948407,903.610979,1031.849012,905.431620
799.080000,927.090000,853.800000,920.300000,976.323041,900.609932,1008.948407,903.610979,1030.199132,905.854058
799.770000,927.040000,854.630000,920.270000,977.667037,899.862028,1010.697920,902.150632,1028.784950,905.854058
799.970000,926.930000,854.970000,920.450000,978.563034,899.488076,1013.322190,899.960112,1027.135070,905.431620
800.030000,926.570000,855.130000,920.830000,978.563034,897.618318,1015.071703,898.134678,1026.663675,902.685774
800.050000,926.020000,855.480000,920.920000,978.563034,893.878800,1016.383838,897.039417,1028.313555,898.461395
800.140000,925.630000,856.080000,921.020000,978.563034,893.878800,1017.258595,893.753636,1030.199132,896.349206
800.100000,925.060000,856.650000,921.080000,977.667037,892.009041,1017.258595,890.832942,1031.377618,894.870673
800.040000,924.640000,856.730000,921.340000,975.875042,890.887186,1015.946460,887.547161,1032.320406,893.392141
800.090000,924.030000,856.760000,921.680000,975.875042,890.887186,1015.509082,881.705772,1034.205983,890.012637
800.020000,923.530000,856.840000,921.760000,975.875042,890.887186,1015.071703,878.419991,1034.205983,880.930223
799.900000,923.120000,856.860000,921.840000,975.875042,891.261138,1015.071703,876.959644,1033.263195,876.705844
799.820000,922.740000,856.870000,921.940000,975.875042,892.009041,1012.884812,871.848429,1029.492041,872.270246
799.720000,922.040000,856.850000,922.010000,975.875042,893.878800,1012.010055,870.753169,1028.313555,869.313181
799.540000,921.230000,856.810000,922.120000,975.875042,895.748559,1010.697920,869.657909,1027.135070,867.834648
798.910000,920.510000,856.640000,922.490000,975.427044,898.740173,1009.385785,868.927735,1026.192281,866.778554
798.150000,919.860000,855.990000,922.980000,975.427044,900.235980,1007.636272,868.927735,1021.478339,864.666364
797.570000,919.000000,855.190000,923.410000,972.291053,905.097353,1006.324137,868.197562,1017.942882,862.765394
797.370000,918.130000,854.860000,923.750000,970.947057,908.836870,1006.324137,868.197562,1015.821608,861.709299
797.220000,917.420000,854.640000,923.800000,970.051060,910.706629,1006.324137,868.197562,1014.878819,861.498080
797.130000,917.080000,854.400000,923.850000,970.051060,910.706629,1006.324137,868.197562,1012.521848,860.441985
797.030000,916.890000,854.170000,923.840000,970.051060,910.706629,1006.324137,872.578603,1012.521848,860.441985
796.940000,916.660000,853.890000,923.900000,970.051060,911.080581,1006.324137,872.943690,1012.521848,861.075642
796.740000,916.330000,853.690000,923.940000,970.051060,911.828484,1008.511029,878.054905,1016.528699,867.412210
796.510000,916.330000,852.860000,923.960000,970.051060,914.446146,1010.697920,881.705772,1017.707185,869.524400
795.630000,916.460000,852.030000,923.890000,970.051060,915.568002,1010.697920,883.896293,1018.178579,871.636589
794.730000,916.950000,851.160000,923.870000,969.155063,917.063809,1010.697920,887.912248,1019.357064,875.227311
793.660000,917.230000,850.290000,923.870000,968.707064,918.185664,1011.572677,890.832942,1020.299853,879.451690
792.730000,917.830000,849.360000,923.850000,967.811067,919.307519,1011.572677,895.579070,1020.299853,881.986318
791.750000,918.140000,848.410000,923.730000,967.363068,920.055423,1011.572677,897.039417,1020.064156,885.788259
790.710000,918.770000,847.410000,923.720000,966.915069,920.055423,1011.572677,899.960112,1020.535550,888.534105
789.720000,919.180000,846.410000,923.660000,966.915069,920.055423,1011.135299,901.785545,1020.535550,889.378981
788.690000,919.860000,845.400000,923.830000,960.643089,923.794940,1010.697920,906.531674,1021.242641,891.491170
787.640000,920.400000,844.320000,923.940000,960.195090,923.794940,1009.385785,909.817455,1022.421127,895.715549
786.620000,921.120000,843.340000,923.730000,958.851094,926.412602,1008.948407,910.912715,1022.892521,899.517490
785.660000,921.790000,842.250000,923.920000,958.403095,927.534458,1008.948407,912.738149,1022.892521,900.996023
784.610000,922.460000,841.240000,923.570000,958.403095,928.282361,1008.948407,914.928670,1022.892521,905.009182
784.316734,924.225854,840.140000,923.560000,958.403095,928.656313,1008.948407,918.214451,1023.128218,907.332591
783.630000,924.550000,839.110000,924.230000,958.851094,928.656313,1008.511029,920.039885,1023.128218,908.177467
782.680000,925.040000,837.900000,924.900000,958.851094,928.656313,1007.636272,921.865318,1023.599613,911.768189
781.700000,925.690000,836.650000,925.150000,958.851094,928.656313,1006.324137,923.690752,1023.599613,915.570130
780.690000,926.020000,835.240000,924.930000,958.851094,928.656313,1003.262489,926.611447,1022.892521,918.527195
779.690000,926.230000,834.370000,924.630000,958.851094,929.404216,1001.950354,928.436881,1021.949733,920.639384
778.800000,926.290000,833.650000,924.510000,958.851094,929.404216,997.576571,930.992488,1021.242641,922.117917
777.960000,926.280000,833.180000,924.570000,958.851094,929.404216,995.827058,932.087748,1020.299853,923.385231
777.130000,926.380000,832.930000,924.830000,957.507098,929.404216,992.328032,934.643356,1019.592762,924.441325
776.370000,926.680000,832.800000,924.800000,954.371108,928.282361,991.015897,934.643356,1018.885670,925.919858
776.310000,926.780000,832.680000,924.970000,951.235117,927.534458,988.829005,935.373529,1017.000093,928.243266
776.320000,926.610000,832.780000,924.820000,951.235117,927.534458,987.954249,935.373529,1015.821608,930.355456
776.280000,926.600000,832.800000,924.830000,951.235117,927.534458,987.079492,933.913182,1013.700333,932.678864
776.340000,926.550000,832.800000,924.910000,949.891121,921.925181,987.079492,932.817922,1013.228939,932.890083
776.460000,926.500000,832.880000,924.990000,952.131115,920.055423,987.516871,932.087748,1013.228939,932.678864
777.260000,926.190000,832.870000,924.960000,952.131115,920.055423,989.266384,930.262314,1012.050454,931.200332
778.030000,926.020000,832.980000,925.290000,953.027112,920.055423,991.015897,929.532141,1011.343362,930.566675
778.840000,925.840000,833.610000,926.620000,957.955097,920.055423,991.890654,928.436881,1011.343362,930.355456
777.807761,921.531023,834.219771,926.176583,957.955097,920.055423,992.328032,927.706707,1011.343362,929.510580
777.960000,921.620000,834.180000,926.020000,957.955097,920.055423,993.202788,926.611447,1011.343362,927.609610
778.220000,921.460000,834.060000,926.000000,957.955097,920.055423,993.202788,925.516186,1011.814756,926.131077
778.400000,921.270000,834.070000,925.970000,957.955097,920.055423,993.202788,925.516186,1011.814756,925.497420
778.990000,921.030000,834.110000,925.750000,958.403095,918.185664,993.202788,924.786013,1011.814756,925.074982
779.080000,921.130000,834.150000,925.330000,958.403095,918.185664,993.640167,923.690752,1012.050454,922.962793
777.807761,914.037835,834.070000,924.830000,958.403095,918.185664,995.827058,916.389017,1012.050454,921.695479
778.000000,912.230000,834.070000,923.990000,958.851094,917.063809,995.827058,912.738149,1011.343362,919.794509
778.320000,911.110000,833.970000,922.980000,958.851094,917.063809,995.827058,909.087281,1008.279300,910.078437
778.540000,909.000000,833.900000,921.500000,958.851094,917.063809,995.389680,906.531674,1006.629420,903.741869
778.690000,907.050000,833.910000,919.920000,958.403095,918.185664,995.389680,902.515719,1002.858266,898.461395
778.770000,905.280000,834.304559,920.334220,958.403095,922.673085,995.389680,901.055372,1001.208386,896.349206
778.880000,903.140000,834.380000,918.900000,958.403095,926.412602,994.077545,898.134678,999.558506,894.870673
779.040000,900.950000,834.460000,917.480000,958.403095,926.412602,993.640167,897.404504,999.558506,894.870673
779.020000,898.430000,834.560000,915.970000,958.403095,927.908409,993.640167,897.404504,999.558506,895.293111
779.280000,896.940000,834.750000,914.330000,958.403095,929.778168,993.640167,898.864851,1000.029900,897.827738
779.680000,894.860000,834.870000,913.010000,958.403095,929.778168,993.202788,913.468323,1000.265597,900.573585
780.280000,893.140000,835.130000,911.810000,957.507098,932.021879,993.202788,914.563583,1001.208386,903.108212
780.960000,891.480000,835.440000,910.480000,957.507098,932.021879,993.202788,915.658843,1003.093963,907.543810
781.610000,890.000000,836.140000,909.060000,957.507098,932.395830,993.640167,916.389017,1006.158025,913.457940
781.960000,888.260000,837.060000,908.010000,957.955097,933.143734,996.264437,918.579537,1006.629420,915.358911
782.310000,886.880000,837.900000,906.960000,957.955097,933.143734,997.576571,920.770058,1008.279300,918.738414
783.020000,885.300000,838.760000,906.010000,957.955097,933.143734,997.576571,921.865318,1009.457785,921.061822
783.760000,883.920000,839.610000,905.010000,957.955097,933.143734,997.576571,922.960579,1010.636271,917.471100
784.190000,882.310000,839.960000,903.660000,953.475110,935.387444,997.576571,924.055839,1011.107665,917.893538
785.050000,880.950000,840.250000,901.980000,953.475110,935.387444,997.576571,924.055839,1011.343362,918.104757
786.020000,879.990000,841.210000,900.500000,959.747091,933.891637,999.763463,925.516186,1012.993242,920.850603
787.000000,878.920000,842.210000,899.400000,959.747091,933.891637,1000.200841,927.341620,1014.171728,923.807669
787.980000,877.700000,843.260000,898.230000,958.403095,933.891637,1000.200841,928.071794,1014.878819,925.286201
788.950000,876.800000,844.310000,897.090000,957.955097,933.517686,1000.200841,930.262314,1014.878819,925.286201
789.890000,875.830000,845.410000,895.990000,957.955097,932.021879,1000.638219,930.992488,1015.350213,926.131077
790.980000,874.720000,846.350000,895.030000,957.955097,931.273975,1001.075598,931.722662,1016.528699,928.032047
791.940000,873.750000,847.400000,893.970000,958.851094,930.152120,1001.950354,933.548096,1016.764396,929.299361
793.020000,873.340000,848.310000,892.980000,959.747091,929.778168,1002.387733,934.643356,1017.000093,930.144237
793.810000,872.580000,849.200000,892.070000,959.747091,929.778168,1002.825111,935.738616,1017.235790,931.200332
794.750000,872.350000,850.080000,891.200000,959.747091,929.404216,1003.262489,936.833877,1017.235790,931.833988
795.460000,871.710000,851.060000,890.330000,960.195090,928.282361,1004.137246,937.564050,1017.942882,933.312521
796.010000,871.090000,852.020000,889.580000,961.091087,927.534458,1004.574624,938.294224,1018.885670,932.890083
796.940000,870.650000,852.940000,889.150000,961.987084,926.786554,1004.574624,937.564050,1021.714036,933.312521
797.660000,870.280000,853.950000,888.760000,962.435083,926.412602,1004.574624,934.643356,1027.842161,933.946178
798.300000,870.000000,854.840000,887.930000,964.227078,925.664699,1004.574624,933.913182,1032.556104,933.734959
799.000000,869.970000,855.710000,887.170000,964.227078,925.664699,1005.012002,933.183009,1037.977137,933.523740
799.840000,869.820000,856.380000,886.490000,966.467071,923.794940,1005.449381,932.817922,1037.977137,933.523740
800.510000,869.810000,856.730000,886.100000,966.467071,923.794940,1006.324137,931.722662,1041.276897,933.946178
800.770000,869.620000,857.020000,885.720000,967.363068,922.673085,1006.324137,931.722662,1041.512594,933.946178
800.960000,869.220000,857.130000,885.030000,969.155063,921.925181,1006.324137,931.722662,1041.748291,933.946178
800.930000,869.220000,857.250000,884.460000,970.051060,920.429374,1006.761516,931.357575,1045.990840,934.368616
801.140000,869.200000,857.550000,884.090000,970.947057,920.055423,1007.198894,930.992488,1046.462234,933.946178
801.200000,869.230000,858.170000,883.840000,970.947057,919.307519,1007.636272,930.992488,1046.462234,933.946178
801.260000,869.220000,858.920000,883.680000,972.291053,917.437760,1008.511029,929.897228,1046.462234,933.946178
801.230000,869.500000,859.270000,883.030000,973.635049,916.315905,1008.511029,928.436881,1044.812354,934.579835
801.260000,870.090000,859.360000,882.280000,974.531046,913.698243,1008.511029,928.436881,1042.691080,934.579835
801.210000,870.780000,859.640000,881.980000,975.427044,912.576388,1008.511029,928.436881,1041.276897,934.368616
801.000000,871.110000,859.700000,881.850000,975.427044,911.080581,1008.948407,927.341620,1040.098412,933.312521
800.760000,872.030000,859.790000,881.500000,975.427044,911.080581,1008.948407,926.246360,1039.391320,932.467645
800.300000,872.970000,859.440000,880.610000,975.427044,910.706629,1008.948407,925.881273,1038.919926,932.256426
800.457435,878.189103,859.020000,880.030000,975.875042,909.584774,1008.948407,924.786013,1036.091560,930.144237
799.660000,879.050000,861.722427,880.664910,976.323041,907.341063,1007.636272,924.055839,1036.091560,930.144237
798.890000,880.150000,862.220000,880.930000,976.771039,905.471304,1006.761516,923.690752,1034.205983,929.088142
797.710000,881.160000,862.230000,880.860000,977.667037,905.097353,1006.761516,923.690752,1033.263195,928.454485
796.760000,882.370000,861.740000,880.680000,977.667037,903.227594,1006.324137,922.960579,1029.020647,927.609610
795.740000,883.770000,860.960000,880.460000,977.667037,900.609932,1006.324137,921.865318,1027.606464,928.032047
794.740000,884.690000,860.120000,880.260000,977.667037,897.992269,1006.324137,921.135145,1027.370767,929.088142
793.760000,885.680000,859.260000,880.390000,977.667037,896.870414,1006.324137,920.039885,1027.135070,929.088142
792.820000,886.400000,858.620000,880.570000,977.667037,895.748559,1007.198894,918.214451,1026.427978,928.032047
791.980000,887.120000,858.190000,880.910000,977.667037,892.009041,1008.511029,915.658843,1025.956584,926.342296
791.330000,887.880000,857.880000,881.100000,977.667037,890.513234,1008.511029,913.103236,1025.485190,924.863763
791.000000,888.850000,857.650000,881.340000,977.667037,888.269524,1009.823164,910.182541,1024.778098,920.216946
790.770000,889.690000,856.910000,881.590000,976.771039,885.277910,1011.572677,906.166587,1025.013796,914.936473
790.340000,890.410000,855.960000,881.890000,974.083048,880.790489,1012.884812,901.055372,1025.249493,913.246721
789.730000,890.820000,855.080000,882.050000,973.187050,878.172827,1012.884812,896.674331,1025.956584,911.556970
788.830000,890.850000,854.260000,882.320000,972.291053,877.798875,1012.884812,893.023463,1026.192281,909.022342
788.140000,890.890000,851.212244,884.097831,971.843054,877.050971,1012.884812,890.832942,1027.135070,907.543810
787.450000,890.950000,850.070000,884.350000,970.947057,875.929116,1012.884812,887.547161,1027.606464,905.854058
787.260000,890.940000,849.570000,884.640000,969.603061,873.685406,1012.884812,885.356640,1028.784950,902.263336
787.270000,891.050000,849.380000,884.840000,968.707064,871.815647,1012.884812,882.801033,1029.963435,896.349206
787.060000,890.770000,849.170000,884.950000,968.707064,870.693792,1012.884812,880.975599,1030.199132,894.659454
786.890000,890.690000,848.980000,885.100000,967.363068,868.450081,1012.010055,879.880339,1030.199132,893.180922
786.520000,889.950000,848.860000,885.150000,966.915069,867.702178,1012.010055,878.785078,1030.199132,891.702389
785.870000,889.020000,848.400000,885.230000,966.915069,867.702178,1012.010055,876.229471,1030.670527,889.378981
785.020000,887.790000,847.940000,885.080000,966.915069,867.702178,1012.884812,873.308776,1030.906224,881.563880
784.070000,886.480000,847.230000,885.030000,966.915069,867.702178,1012.884812,872.578603,1029.492041,875.438530
783.080000,884.890000,846.830000,884.910000,966.915069,867.702178,1011.572677,867.102301,1033.498892,866.778554
782.650000,883.280000,846.210000,884.580000,966.915069,867.702178,1011.135299,863.816520,1032.084709,865.722459
782.850000,882.080000,845.810000,884.290000,966.915069,867.702178,1009.385785,860.165652,1030.199132,856.428825
783.100000,881.010000,845.240000,884.040000,966.915069,868.824033,1007.636272,858.705305,1031.849012,861.709299
783.220000,879.790000,844.600000,883.670000,967.811067,870.693792,1006.324137,857.975132,1031.849012,857.273701
783.085851,878.189103,844.050000,883.220000,968.707064,871.441695,1004.574624,856.879871,1031.849012,857.273701
782.920000,877.060000,843.490000,882.870000,968.707064,871.815647,1004.137246,856.879871,1030.670527,853.682979
782.820000,876.130000,842.970000,882.340000,968.707064,873.311454,1003.262489,856.879871,1029.020647,849.247381
782.620000,875.180000,842.440000,881.710000,968.707064,873.685406,1000.200841,856.879871,1027.606464,847.768849
781.670000,873.890000,842.200000,880.980000,968.707064,875.181213,998.888706,857.975132,1027.606464,847.135192
780.910000,872.840000,841.920000,880.250000,968.707064,877.050971,998.013950,860.895826,1027.842161,847.768849
780.180000,871.950000,841.840000,879.760000,967.811067,878.920730,998.451328,863.451433,1027.370767,850.092257
779.870000,871.420000,841.700000,879.120000,966.467071,881.538392,998.888706,864.546694,1027.370767,850.514695
779.830000,871.280000,841.480000,878.540000,966.467071,882.660248,998.888706,867.102301,1027.370767,851.570790
780.050000,871.320000,841.460000,877.980000,964.227078,883.782103,998.888706,867.832475,1027.370767,851.570790
780.020000,871.270000,841.620000,877.250000,963.331080,884.530006,998.888706,869.657909,1027.370767,852.415665
779.940000,871.460000,841.570000,877.060000,961.987084,884.903958,998.888706,871.118256,1027.842161,855.372731
779.910000,871.940000,841.680000,876.650000,961.987084,885.277910,998.888706,874.404037,1028.549252,857.273701
779.810000,872.310000,842.010000,876.080000,961.091087,885.651862,998.888706,877.324731,1029.492041,858.541015
779.820000,872.970000,842.410000,875.850000,961.091087,885.651862,998.888706,879.880339,1029.492041,859.808328
779.920000,873.770000,845.728671,875.324811,960.643089,885.651862,998.888706,880.975599,1029.963435,862.554175
780.040000,874.680000,846.600000,874.820000,960.643089,885.651862,998.888706,883.531206,1030.670527,865.722459
780.160000,875.370000,847.280000,874.650000,961.987084,883.782103,998.888706,884.261380,1030.906224,868.045867
780.680000,876.520000,847.700000,874.720000,961.987084,883.034199,998.888706,885.721727,1031.849012,871.636589
781.370000,877.700000,847.850000,874.970000,962.883082,881.538392,998.888706,886.086814,1033.027498,874.171217
782.190000,878.600000,848.000000,875.280000,964.227078,878.920730,998.013950,885.356640,1033.498892,874.804873
783.010000,879.300000,848.150000,875.650000,965.123075,875.181213,998.013950,885.356640,1034.913075,876.283406
783.810000,879.840000,848.720000,875.850000,966.467071,871.815647,998.451328,880.610512,1036.798652,879.451690
784.570000,880.180000,849.710000,875.980000,966.467071,871.441695,998.888706,879.880339,1036.798652,879.451690
785.040000,880.880000,851.050000,875.990000,967.363068,867.702178,999.763463,878.054905,1036.798652,880.719004
787.210000,882.710000,852.210000,876.080000,967.811067,864.710564,1000.638219,874.404037,1036.798652,880.719004
788.900000,883.930000,853.280000,876.150000,968.707064,863.214757,1001.950354,872.943690,1036.562955,880.507785
790.720000,884.770000,854.240000,876.350000,969.155063,862.092901,1001.950354,872.578603,1036.091560,879.662909
792.620000,885.510000,855.190000,876.840000,969.603061,861.344998,1002.825111,871.483343,1035.620166,877.339501
793.740000,885.920000,856.280000,877.170000,973.187050,857.231529,1004.137246,870.022995,1035.620166,876.283406
794.830000,886.180000,848.927422,878.376296,974.083048,856.483625,1005.012002,868.927735,1037.034349,873.115122
795.920000,886.560000,849.670000,878.640000,974.083048,855.735722,1006.324137,865.641954,1037.270046,867.834648
796.940000,887.000000,850.660000,879.020000,974.531046,854.987818,1007.198894,864.546694,1037.270046,866.778554
797.910000,886.820000,851.660000,879.330000,975.875042,853.118059,1011.572677,860.165652,1037.270046,865.722459
798.900000,886.790000,852.900000,879.860000,975.875042,853.118059,1015.071703,857.975132,1036.798652,863.187832
799.880000,886.370000,853.910000,879.980000,976.323041,852.744108,1017.258595,855.054437,1036.562955,861.709299
800.830000,885.650000,854.910000,880.090000,976.323041,852.744108,1018.133351,852.498830,1036.562955,858.329796
801.720000,884.790000,855.880000,880.160000,978.563034,853.492011,1019.445486,848.847962,1035.620166,852.204446
802.570000,883.860000,856.800000,880.210000,979.907030,854.613866,1020.320243,845.562181,1035.620166,844.600564
802.700000,882.640000,857.860000,880.290000,979.907030,854.613866,1020.320243,843.736747,1037.891243,843.865846
802.760000,881.320000,858.650000,880.190000,982.147023,854.613866,1019.882865,841.546226,1034.490569,838.005271
802.890000,880.160000,859.140000,880.120000,983.491019,855.361770,1017.695973,838.990619,1034.228979,836.129887
803.080000,879.070000,859.570000,880.170000,984.387016,856.483625,1017.258595,837.165185,1034.228979,835.895464
803.170000,877.990000,859.740000,880.090000,984.835015,857.231529,1017.258595,837.165185,1031.874666,831.441426
803.270000,876.940000,857.833669,879.919990,984.835015,865.084515,1017.258595,839.720793,1031.874666,831.207003
803.380000,876.030000,857.980000,879.730000,984.835015,867.702178,1017.695973,840.450966,1031.874666,831.207003
803.360000,875.200000,858.210000,879.110000,984.835015,869.945888,1018.570730,843.371660,1031.874666,833.785657
803.330000,874.330000,858.250000,878.590000,985.731012,873.685406,1018.570730,849.943222,1032.659437,836.833156
803.240000,873.620000,858.250000,878.040000,987.075008,878.920730,1018.570730,852.498830,1034.490569,841.756039
803.170000,873.300000,858.150000,877.400000,987.523007,882.660248,1018.570730,855.419524,1035.536930,845.741230
803.110000,873.090000,858.020000,877.070000,987.523007,886.399765,1018.570730,861.625999,1036.583292,850.429691
802.960000,873.110000,857.750000,876.870000,987.523007,890.513234,1019.445486,867.467388,1039.199195,857.462381
802.850000,873.290000,857.150000,876.550000,987.971005,893.878800,1019.445486,870.753169,1039.199195,860.509881
802.660000,873.880000,856.430000,876.210000,987.971005,895.748559,1019.445486,876.229471,1039.722375,868.714686
800.298479,877.961646,855.470000,876.070000,987.523007,896.496462,1019.445486,880.975599,1038.414424,879.498145
799.060000,878.900000,854.550000,876.000000,986.627009,897.618318,1019.445486,885.356640,1038.152834,882.545644
798.200000,879.890000,853.300000,876.100000,986.627009,897.992269,1019.445486,891.198029,1038.152834,886.296412
797.080000,881.320000,851.890000,876.190000,986.627009,893.878800,1019.445486,891.198029,1037.891243,889.812758
796.080000,883.180000,850.690000,876.310000,987.075008,890.139283,1015.071703,895.579070,1031.351485,899.189678
795.030000,885.040000,848.880000,876.430000,987.075008,888.643476,1012.884812,897.404504,1030.828305,899.189678
793.880000,886.590000,847.170000,877.170000,986.627009,886.399765,1011.572677,898.134678,1027.950811,901.299485
792.730000,887.790000,845.480000,877.870000,985.283013,882.660248,1010.697920,898.134678,1024.026956,902.471601
789.460000,887.430000,843.609378,877.634306,984.387016,881.538392,1008.511029,895.579070,1020.887872,902.471601
787.350000,887.710000,842.340000,878.190000,983.043020,880.790489,1004.137246,890.102768,1018.271969,902.471601
785.780000,888.200000,841.080000,878.700000,979.011033,877.050971,1004.137246,889.007508,1017.225608,902.471601
785.160000,889.740000,839.970000,878.800000,978.115035,875.929116,1002.825111,886.451901,1015.917656,901.533908
784.270000,890.220000,838.880000,878.890000,977.667037,873.685406,1002.387733,884.626467,1013.824934,898.955255
782.620000,890.020000,837.730000,878.950000,976.323041,871.815647,1002.387733,883.896293,1013.040163,897.314294
780.800000,889.580000,836.640000,879.000000,975.875042,870.319840,1001.950354,881.705772,1013.040163,895.673333
779.460000,889.270000,835.570000,879.020000,975.427044,867.702178,999.763463,876.229471,1013.040163,895.673333
779.000000,889.450000,833.960000,879.070000,974.083048,865.832419,998.013950,873.308776,1013.301753,895.438910
778.360000,889.700000,832.410000,879.120000,972.291053,863.214757,995.389680,870.022995,1013.301753,893.563526
778.040000,889.780000,831.430000,879.080000,966.467071,860.223143,994.514923,869.292822,1013.563343,891.922565
777.710000,889.630000,830.470000,878.980000,960.195090,859.101287,994.514923,868.927735,1014.348114,890.750450
776.780000,889.200000,829.470000,878.860000,957.507098,858.353384,994.077545,867.102301,1015.132885,889.578335
775.920000,888.700000,828.380000,878.660000,955.267105,857.605480,992.328032,859.800566,1016.964018,883.952182
774.870000,887.960000,827.640000,877.980000,953.923109,857.231529,992.328032,857.975132,1018.533560,873.871992
773.890000,887.410000,827.150000,877.260000,951.683116,856.857577,992.328032,854.324264,1019.056740,869.652378
773.110000,886.680000,826.720000,876.870000,948.547125,855.361770,991.890654,850.673396,1019.579921,866.136033
772.080000,885.640000,825.870000,876.140000,947.651128,854.987818,991.890654,848.117789,1019.579921,863.322957
771.060000,884.850000,824.960000,875.540000,946.307132,853.865963,991.453275,845.562181,1019.579921,859.337765
770.520000,884.220000,824.080000,875.100000,942.275145,849.378542,991.453275,842.276400,1019.056740,852.070652
770.240000,883.600000,823.180000,874.800000,942.275145,849.004590,991.453275,841.546226,1019.056740,846.444499
769.810000,882.650000,822.600000,874.070000,942.275145,849.004590,991.453275,839.720793,1019.579921,841.756039
769.160000,881.850000,822.270000,873.450000,941.827146,847.508783,991.015897,834.974664,1019.841511,840.349501
768.770000,881.210000,822.040000,873.050000,941.827146,847.134831,990.141140,832.784144,1019.841511,838.005271
768.100000,880.710000,821.890000,872.690000,941.827146,846.386928,989.266384,830.593623,1020.364692,833.316811
767.750000,880.130000,821.820000,872.020000,941.827146,846.386928,988.829005,829.133276,1018.271969,824.174313
767.740000,879.960000,821.750000,871.530000,941.827146,846.386928,988.829005,828.768189,1017.748789,823.939890
768.070000,880.280000,821.750000,871.200000,944.067139,846.386928,987.954249,827.672929,1016.440837,822.767775
768.160000,879.910000,821.810000,870.980000,944.067139,846.386928,987.954249,827.672929,1013.824934,821.126814
768.210000,879.750000,821.890000,870.850000,944.067139,846.386928,987.954249,827.672929,1010.424260,819.720276
768.390000,879.620000,821.960000,870.710000,944.067139,846.386928,987.954249,828.768189,1008.069947,819.485853
768.990000,879.620000,822.150000,870.600000,944.515138,847.134831,988.829005,829.498363,1007.285176,820.423545
769.350000,879.940000,822.550000,870.180000,944.963136,847.134831,988.829005,829.863449,1007.285176,821.830083
769.730000,879.850000,823.330000,870.140000,944.963136,847.134831,988.829005,829.863449,1007.285176,822.767775
770.130000,880.250000,824.130000,870.130000,945.411135,845.265073,988.829005,829.863449,1007.808356,823.002198
771.150000,880.580000,825.050000,870.090000,946.307132,843.769266,988.829005,829.863449,1007.808356,823.939890
771.830000,880.870000,826.090000,870.140000,946.307132,843.395314,988.829005,829.863449,1007.808356,825.112005
773.080000,881.450000,827.140000,870.220000,947.355756,840.197307,988.829005,831.323797,1008.069947,825.580851
774.040000,882.240000,828.210000,870.320000,948.534339,840.689198,988.829005,834.974664,1010.424260,826.987389
775.300000,883.270000,829.290000,870.500000,950.007568,838.844606,991.015897,837.895359,1011.209031,828.159504
777.450000,884.340000,830.340000,871.230000,951.186151,837.614877,993.202788,838.990619,1013.040163,833.551234
779.640000,885.670000,831.240000,872.150000,953.543318,836.508122,993.202788,838.990619,1013.301753,837.536425
781.730000,886.520000,832.190000,873.150000,955.900485,834.909475,994.514923,837.895359,1013.824934,838.239694
783.570000,886.810000,833.120000,874.060000,959.878203,832.450018,995.389680,836.800098,1015.132885,839.411809
789.035335,892.215579,834.200000,874.860000,961.793401,828.145969,996.264437,834.974664,1019.841511,839.880655
791.490000,893.100000,840.759789,869.606537,963.266630,824.210839,997.576571,834.244491,1023.503776,839.177386
793.700000,893.420000,845.390371,868.119913,963.834096,822.448228,998.013950,832.784144,1030.305124,837.302002
795.870000,893.560000,845.390371,866.930614,963.834096,822.302482,998.888706,830.958710,1030.828305,836.833156
